zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
35186,4327,Coosa Valley Electric Coop Inc,AL,Bundled,Cooperative,0.151731602,0.113015712,0.132734044
36271,4327,Coosa Valley Electric Coop Inc,AL,Bundled,Cooperative,0.151731602,0.113015712,0.132734044
35160,4327,Coosa Valley Electric Coop Inc,AL,Bundled,Cooperative,0.151731602,0.113015712,0.132734044
35147,4327,Coosa Valley Electric Coop Inc,AL,Bundled,Cooperative,0.151731602,0.113015712,0.132734044
35044,4327,Coosa Valley Electric Coop Inc,AL,Bundled,Cooperative,0.151731602,0.113015712,0.132734044
36266,4327,Coosa Valley Electric Coop Inc,AL,Bundled,Cooperative,0.151731602,0.113015712,0.132734044
61516,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61732,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61344,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61530,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61277,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61419,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61721,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61376,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61726,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61341,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61335,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61735,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61725,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61854,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61283,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61375,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61491,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61704,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61342,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61367,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
60531,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
62554,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61489,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61334,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
62526,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61705,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61374,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61379,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
60518,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
60560,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
62543,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61742,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61728,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
60551,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61738,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61540,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61561,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61361,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
60549,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61730,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61345,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61421,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61750,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
60541,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61330,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61774,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61755,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61729,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61349,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61354,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61776,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61448,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61772,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61401,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61428,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
60537,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61756,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61733,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61761,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61754,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61443,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
60548,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61368,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61238,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61736,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61312,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61771,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61483,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61722,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61325,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61777,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61362,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61323,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61317,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61727,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
60545,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61348,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
62501,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61336,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61234,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61737,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
60536,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61560,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61329,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61745,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61753,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61749,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61434,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61759,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61882,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61414,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61356,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61320,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61373,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
62573,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61752,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61485,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61371,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61326,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61314,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61758,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61350,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61370,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61327,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61744,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61739,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61337,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61842,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61839,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61467,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61748,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61449,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61301,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
61328,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
60557,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.119661632,0.068706339,0.133608815
68660,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68641,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68633,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68661,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68758,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68642,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68761,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68644,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68638,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68634,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68781,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68659,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68601,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68652,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68631,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68627,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68748,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68636,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68036,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68663,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68643,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68647,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68628,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68653,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68624,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68629,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68620,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68640,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
68602,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.084024948,0.08356089,0.104788896
92503,4390,City of Corona - (CA),CA,Bundled,Municipal,0.147662199,0.109991668,0.157067561
92860,4390,City of Corona - (CA),CA,Bundled,Municipal,0.147662199,0.109991668,0.157067561
92883,4390,City of Corona - (CA),CA,Bundled,Municipal,0.147662199,0.109991668,0.157067561
92882,4390,City of Corona - (CA),CA,Bundled,Municipal,0.147662199,0.109991668,0.157067561
92879,4390,City of Corona - (CA),CA,Bundled,Municipal,0.147662199,0.109991668,0.157067561
92881,4390,City of Corona - (CA),CA,Bundled,Municipal,0.147662199,0.109991668,0.157067561
92880,4390,City of Corona - (CA),CA,Bundled,Municipal,0.147662199,0.109991668,0.157067561
92878,4390,City of Corona - (CA),CA,Bundled,Municipal,0.147662199,0.109991668,0.157067561
92877,4390,City of Corona - (CA),CA,Bundled,Municipal,0.147662199,0.109991668,0.157067561
92503,4390,City of Corona - (CA),CA,Energy,Municipal,0.07970883,0.077011965,0
92860,4390,City of Corona - (CA),CA,Energy,Municipal,0.07970883,0.077011965,0
92883,4390,City of Corona - (CA),CA,Energy,Municipal,0.07970883,0.077011965,0
92882,4390,City of Corona - (CA),CA,Energy,Municipal,0.07970883,0.077011965,0
92879,4390,City of Corona - (CA),CA,Energy,Municipal,0.07970883,0.077011965,0
92881,4390,City of Corona - (CA),CA,Energy,Municipal,0.07970883,0.077011965,0
92880,4390,City of Corona - (CA),CA,Energy,Municipal,0.07970883,0.077011965,0
92878,4390,City of Corona - (CA),CA,Energy,Municipal,0.07970883,0.077011965,0
92877,4390,City of Corona - (CA),CA,Energy,Municipal,0.07970883,0.077011965,0
73531,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73573,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73505,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73551,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73507,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73572,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73491,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73481,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73569,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73568,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73533,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73557,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73438,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73565,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73553,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73543,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73541,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73442,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73529,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73538,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73562,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73552,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73566,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73456,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73528,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73548,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73501,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73546,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73540,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73082,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73503,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73055,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73527,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
73536,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.094550779,0.0583205,0.11287494
36421,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36477,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36453,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36456,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36474,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36034,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36351,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36483,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36344,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36036,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36330,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36420,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36362,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36442,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36360,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36037,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36323,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36467,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36071,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36322,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36049,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36009,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36028,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36401,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36346,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36038,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
36476,4430,"Covington Electric Coop, Inc",AL,Bundled,Cooperative,0.12519425,0.084586379,0.145363249
30269,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30268,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30205,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30238,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30290,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30215,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30259,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30213,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30230,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30228,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30276,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30223,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30263,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30214,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30217,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30265,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30218,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30277,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30251,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30220,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30291,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30271,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30270,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30229,4432,Coweta-Fayette El Member Corp,GA,Bundled,Cooperative,0.117311856,0.066729103,0.111331815
30054,4433,City of Covington - (GA),GA,Bundled,Municipal,0.110819336,0.058052951,0.103047829
30014,4433,City of Covington - (GA),GA,Bundled,Municipal,0.110819336,0.058052951,0.103047829
30015,4433,City of Covington - (GA),GA,Bundled,Municipal,0.110819336,0.058052951,0.103047829
38019,4437,City of Covington - (TN),TN,Bundled,Municipal,0.100186958,0.058897268,0.099408737
98564,4442,PUD No 1 of Cowlitz County,WA,Bundled,Political Subdivision,0.086820919,0.046096061,0.086819688
98625,4442,PUD No 1 of Cowlitz County,WA,Bundled,Political Subdivision,0.086820919,0.046096061,0.086819688
98626,4442,PUD No 1 of Cowlitz County,WA,Bundled,Political Subdivision,0.086820919,0.046096061,0.086819688
98616,4442,PUD No 1 of Cowlitz County,WA,Bundled,Political Subdivision,0.086820919,0.046096061,0.086819688
98593,4442,PUD No 1 of Cowlitz County,WA,Bundled,Political Subdivision,0.086820919,0.046096061,0.086819688
98591,4442,PUD No 1 of Cowlitz County,WA,Bundled,Political Subdivision,0.086820919,0.046096061,0.086819688
98601,4442,PUD No 1 of Cowlitz County,WA,Bundled,Political Subdivision,0.086820919,0.046096061,0.086819688
98611,4442,PUD No 1 of Cowlitz County,WA,Bundled,Political Subdivision,0.086820919,0.046096061,0.086819688
98674,4442,PUD No 1 of Cowlitz County,WA,Bundled,Political Subdivision,0.086820919,0.046096061,0.086819688
